X,Y
30.466464,50.4512448
30.542112,50.4925888
30.542112,50.492496
30.542112,50.4924928
30.579936,50.2987296
30.405584,50.5001824
30.443408,50.4887968
30.5493888,50.3600448
30.5493888,50.401616
30.5493888,50.3629344
30.6250368,50.4683136
30.4506848,50.3756032
30.5188416,50.488464
30.5566656,50.4948512
30.5566656,50.3937984
30.5944896,50.3948032
30.4579616,50.3699328
30.5639424,50.4031712
30.5639424,50.495632
30.4652384,50.423168
30.6090432,50.4768
30.5408864,50.492336
30.5408864,50.4921152
30.3968672,50.45816
30.4725152,50.447456
30.5481632,50.4937376
30.5481632,50.4937472
30.5859872,50.394992
30.441968,50.4448544
30.517616,50.4885248
30.55544,50.3904544
30.55544,50.3895936
30.343264,50.45448
30.4114208,50.5200704
30.6614208,50.4027008
30.4870688,50.4890816
30.5627168,50.495872
30.6005408,50.4196768
30.4943456,50.3524288
30.5321696,50.48968
30.5699936,50.4169088
30.5699936,50.4153632
30.5699936,50.4164544
30.5699936,50.4154752
30.5699936,50.4129024
30.5699936,50.3116256
30.5699936,50.4169792
30.5699936,50.414608
30.5699936,50.4155616
30.5699936,50.4186752
30.5699936,50.4163936
30.5699936,50.4151072
30.5699936,50.4154304
30.5699936,50.41632
30.5699936,50.4173472
30.5699936,50.4165216
30.3578176,50.446576
30.4334656,50.4334752
30.5394464,50.4918848
30.3272704,50.5337184
30.5772704,50.4259296
30.5467232,50.3418656
30.5467232,50.4937184
30.5467232,50.4019776
30.5467232,50.4936096
30.4101952,50.4356576
30.4858432,50.384448
30.304,50.4518752
30.554,50.386208
30.554,50.3869984
30.554,50.3412576
30.554,50.401024
30.554,50.3860896
30.554,50.38688
30.417472,50.452576
30.455296,50.5148064
30.5612768,50.4005056
30.3794336,50.5178144
30.4172576,50.3983872
30.5307296,50.4124
30.5685536,50.409408
30.5685536,50.4098016
30.3867104,50.4108096
30.6367104,50.4640768
30.4245344,50.4770496
30.2880064,50.4507264
30.5380064,50.48088
30.5380064,50.4914656
30.3636544,50.508096
30.4696352,50.4471744
30.5452832,50.402032
30.5452832,50.4933472
30.5452832,50.493344
30.5452832,50.493504
30.5831072,50.3953792
30.4087552,50.5088544
30.476912,50.342384
30.476912,50.3426336
30.514736,50.488576
30.55256,50.3831904
30.55256,50.3821056
30.55256,50.4010592
30.55256,50.4943168
30.55256,50.3816064
30.590384,50.3947328
30.590384,50.4296672
30.4841888,50.532608
30.4841888,50.5465056
30.4841888,50.5318848
30.4841888,50.5325152
30.4841888,50.546096
30.5220128,50.4883008
30.5598368,50.3306272
30.3476608,50.4547872
30.5976608,50.4325568
30.4233088,50.476976
30.4233088,50.4770688
30.5292896,50.4886656
30.5292896,50.411824
30.5671136,50.315904
30.6049376,50.4931136
30.4684096,50.4833664
30.5743904,50.3052288
30.3622144,50.4312544
30.4000384,50.4844384
30.4756864,50.5536384
30.5816672,50.4270624
30.6194912,50.4404416
30.4829632,50.4885888
30.5207872,50.4883552
30.5586112,50.4951008
30.49024,50.4892448
30.565888,50.4956448
30.565888,50.4956576
30.6718688,50.4033024
30.2853408,50.4505312
30.5353408,50.4137312
30.5731648,50.3068544
30.5731648,50.4247488
30.3609888,50.432992
30.3988128,50.5192192
30.2926176,50.4510752
30.3304416,50.4537536
30.5804416,50.3954976
30.4742464,50.5555584
30.4742464,50.4476128
30.4060896,50.5026368
30.5120704,50.3995136
30.5120704,50.4887072
30.5498944,50.4941472
30.5498944,50.37456
30.3377184,50.5276576
30.5877184,50.3949216
30.5193472,50.4070176
30.4511904,50.4377376
30.5571712,50.3946112
30.5571712,50.3940192
30.5571712,50.3946496
30.5949952,50.3944736
30.564448,50.4956704
30.564448,50.4957152
30.564448,50.49552
30.602272,50.524032
30.42792,50.4765216
30.3595488,50.4413248
30.4351968,50.435872
30.3668256,50.4248416
30.5486688,50.4015392
30.4424736,50.4457728
30.4424736,50.4463008
30.4802976,50.3822304
30.5559456,50.3907136
30.5559456,50.3909152
30.5559456,50.3909696
30.5559456,50.3908384
30.5559456,50.391776
30.5937696,50.3945472
30.4497504,50.445792
30.6997504,50.4016608
30.5632224,50.4024768
30.5632224,50.4022304
30.5632224,50.402512
30.6010464,50.4610208
30.4570272,50.4812256
30.2826752,50.4503072
30.5326752,50.3417984
30.5704992,50.4954528
30.3583232,50.44752
30.6083232,50.3945632
30.502128,50.3445216
30.6156,50.48136
30.5094048,50.4074912
30.5472288,50.4019008
30.5472288,50.4936672
30.3350528,50.4540224
30.5850528,50.428048
30.5850528,50.4280864
30.4485248,50.4454912
30.5545056,50.3875008
30.5545056,50.4945984
30.5545056,50.38824
30.5545056,50.3881824
30.6679776,50.4712896
30.5617824,50.495328
30.5996064,50.5305824
30.3874304,50.4998016
30.5387264,50.49152
30.3568832,50.4554176
30.3947072,50.457856
30.36416,50.4286624
30.36416,50.5054688
30.3338272,50.5300032
30.477632,50.5071328
30.477632,50.4877536
30.55328,50.3841664
30.55328,50.4943872
30.55328,50.4946048
30.591104,50.4299008
30.591104,50.3949536
30.6592608,50.4688832
30.6970848,50.4098368
30.4849088,50.5399552
30.4849088,50.5403264
30.4849088,50.5450176
30.4849088,50.5368224
30.4849088,50.488784
30.4849088,50.5361888
30.4849088,50.54016
30.4849088,50.5404256
30.4849088,50.5361376
30.5227328,50.4882688
30.5605568,50.4002336
30.5983808,50.3963136
30.4543616,50.517344
30.7043616,50.4144288
30.5300096,50.4715104
30.5678336,50.3983008
30.5678336,50.49544
30.6056576,50.4542848
30.4616384,50.482448
30.4313056,50.5241856
30.5372864,50.4912032
30.5751104,50.47696
30.5751104,50.445568
30.3629344,50.51176
30.6507584,50.4010272
30.5067392,50.5119936
30.5445632,50.4931424
30.5823872,50.4273536
30.6202112,50.3960448
30.4836832,50.5272864
30.4836832,50.5291456
30.4836832,50.3553344
30.4836832,50.5246176
30.55184,50.4942144
30.55184,50.3491776
30.55184,50.3802304
30.589664,50.3950048
30.627488,50.446128
30.627488,50.46456
30.49096,50.3537728
30.49096,50.4890976
30.4225888,50.4771296
30.4225888,50.4769696
30.4982368,50.4972
30.4982368,50.4971424
30.4982368,50.495904
30.4982368,50.4958464
30.4982368,50.49608
30.4982368,50.4964992
30.4982368,50.4952928
30.4982368,50.495648
30.6042176,50.458192
30.4298656,50.5227776
30.5433376,50.4930496
30.5433376,50.4928832
30.5811616,50.3954624
30.4371424,50.4558752
30.4749664,50.4476704
30.4749664,50.5541376
30.5506144,50.49424
30.5506144,50.40152
30.5506144,50.3542336
30.5506144,50.377312
30.5506144,50.3553312
30.3384384,50.4541984
30.5884384,50.429072
30.5884384,50.4290528
30.4444192,50.4403968
30.4822432,50.5484384
30.4822432,50.5484352
30.3078912,50.4521568
30.5578912,50.390736
30.5578912,50.395472
30.5957152,50.3946048
30.5957152,50.4772064
30.6335392,50.4317824
30.701696,50.4125568
30.48952,50.4891232
30.565168,50.4031936
30.352992,50.5186848
30.5346208,50.3114048
30.5724448,50.4956192
30.6102688,50.4375872
30.5418976,50.4926208
30.4737408,50.5559968
30.5797216,50.495568
30.4053696,50.40248
30.4810176,50.5495808
30.4810176,50.4884288
30.5491744,50.4940768
30.5491744,50.4938496
30.5491744,50.4940576
30.5491744,50.4938784
30.5491744,50.4016768
30.5869984,50.394912
30.6248224,50.39704
30.4504704,50.4535936
30.4504704,50.51064
30.5261184,50.4883584
30.5261184,50.4882272
30.5261184,50.4030784
30.5942752,50.3947712
30.4199232,50.47736
30.4577472,50.4279776
30.5333952,50.48984
30.3212192,50.5373728
30.5712192,50.495456
30.465024,50.3745696
30.290672,50.4510016
30.328496,50.5330912
30.578496,50.395472
30.61632,50.5150464
30.4723008,50.5581408
30.5479488,50.4938976
30.3357728,50.4539648
30.5857728,50.4282912
30.5857728,50.4284416
30.4795776,50.5503072
30.5174016,50.4048384
30.5552256,50.389152
30.5552256,50.4946976
30.5552256,50.3899808
30.3430496,50.4545856
30.6308736,50.4263872
30.5625024,50.4018368
30.3503264,50.5203808
30.4259744,50.4399552
30.2819552,50.4823904
30.5319552,50.4896064
30.4637984,50.3735072
30.5697792,50.4196192
30.5697792,50.4198272
30.5697792,50.413072
30.5697792,50.4956096
30.5697792,50.4197984
30.3576032,50.4500544
30.6454272,50.4001344
30.4710752,50.5638528
30.539232,50.4527488
30.577056,50.3953792
30.440528,50.504832
30.478352,50.5514272
30.516176,50.488528
30.5843328,50.3952512
30.4099808,50.5111872
30.4856288,50.4890848
30.5234528,50.4882656
30.5232384,50.48808
30.5610624,50.4954944
30.5988864,50.3943072
30.7048672,50.4147104
30.5305152,50.4891808
30.5683392,50.3138528
30.5683392,50.408912
30.6061632,50.4361664
30.6439872,50.4246112
30.537792,50.491216
30.575616,50.3955072
30.36344,50.508336
30.439088,50.5258176
30.5828928,50.3953248
30.5828928,50.3950688
30.6585408,50.4022784
30.4463648,50.4387808
30.5523456,50.4945536
30.5523456,50.347568
30.5523456,50.3485184
30.5901696,50.4295968
30.6279936,50.3972704
30.6658176,50.403088
30.3096224,50.5437632
30.5596224,50.4952128
30.3852704,50.4572448
30.4609184,50.4942368
30.2865664,50.4505888
30.5365664,50.490992
30.5365664,50.3208288
30.6047232,50.435408
30.3925472,50.5050208
30.6425472,50.3998304
30.4303712,50.4768896
30.362,50.5231392
30.2938432,50.4510336
30.5438432,50.4931872
30.5438432,50.4931808
30.475472,50.5538752
30.513296,50.4886848
30.55112,50.494304
30.55112,50.3780352
30.55112,50.4941472
30.55112,50.4013632
30.55112,50.378096
30.55112,50.3792192
30.588944,50.3947744
30.588944,50.3948864
30.4449248,50.4398944
30.4827488,50.4887328
30.5583968,50.495056
30.5583968,50.3969568
30.5583968,50.3974624
30.3462208,50.5243584
30.5962208,50.4756992
30.5278496,50.4886336
30.5278496,50.4884096
30.6034976,50.394096
30.5351264,50.3137312
30.5351264,50.3139456
30.6107744,50.4392288
30.6107744,50.4377248
30.3985984,50.4326848
30.5424032,50.4925792
30.5424032,50.492592
30.3302272,50.453744
30.4058752,50.5018848
30.4058752,50.4895072
30.4058752,50.4882368
30.4058752,50.5008
30.4058752,50.4888512
30.4058752,50.5021504
30.4058752,50.4877664
30.4058752,50.4854688
30.4058752,50.500912
30.4058752,50.5017856
30.4058752,50.4996576
30.4058752,50.48872
30.4058752,50.4998432
30.4058752,50.498864
30.4058752,50.5020512
30.4058752,50.498896
30.4058752,50.4846496
30.4058752,50.50184
30.4058752,50.4994208
30.4058752,50.501904
30.4058752,50.4620128
30.4058752,50.5020736
30.4058752,50.5009568
30.4058752,50.4870176
30.4058752,50.4972672
30.4058752,50.4971456
30.4058752,50.499936
30.4058752,50.4989408
30.4058752,50.4901952
30.4436992,50.4409216
30.54968,50.4939072
30.54968,50.3631264
30.54968,50.3605856
30.54968,50.3578656
30.54968,50.367152
30.54968,50.3601376
30.54968,50.3611072
30.54968,50.3606048
30.4815232,50.4884032
30.587504,50.4288256
30.587504,50.3951584
30.413152,50.5137088
30.700976,50.4802144
30.5569568,50.3934368
30.5569568,50.393968
30.5569568,50.393344
30.5947808,50.4313248
30.4204288,50.4772096
30.5339008,50.3021952
30.5339008,50.4901888
30.4277056,50.4401696
30.4655296,50.483056
30.5411776,50.4922368
30.3290016,50.5326944
30.5790016,50.395568
30.5790016,50.4264832
30.4728064,50.4198688
30.4728064,50.4861856
30.5106304,50.3404576
30.5484544,50.493824
30.5484544,50.4939584
30.4422592,50.4439776
30.4422592,50.4452352
30.5179072,50.4884832
30.5557312,50.3911424
30.5557312,50.3912064
30.5557312,50.3912704
30.5557312,50.3904608
30.5557312,50.3911936
30.5557312,50.3902624
30.449536,50.518672
30.525184,50.4881248
30.563008,50.4954176
30.563008,50.4955936
30.563008,50.495648
30.638656,50.4760256
30.42648,50.4576224
30.4946368,50.407856
30.5324608,50.4894528
30.5702848,50.4160512
30.5702848,50.4152416
30.5702848,50.4148992
30.5702848,50.4174464
30.5702848,50.4130112
30.6081088,50.4717056
30.3959328,50.4678304
30.5397376,50.4919744
30.4715808,50.560752
30.4715808,50.5657312
30.5775616,50.4260288
30.6153856,50.4820352
30.4410336,50.5261184
30.4788576,50.4642464
30.5470144,50.4193728
30.5470144,50.4937568
30.5848384,50.428032
30.5848384,50.395232
30.4483104,50.4541216
30.4861344,50.4112896
30.3799392,50.4147296
30.6299392,50.4505472
30.5312352,50.3422304
30.5312352,50.4560576
30.5690592,50.410768
30.5690592,50.49544
30.538512,50.491408
30.538512,50.4914016
30.6444928,50.4000704
30.5457888,50.4934144
30.5457888,50.4934112
30.5457888,50.493392
30.3336128,50.5301312
30.5836128,50.4276512
30.5836128,50.5072832
30.6214368,50.4410144
30.5152416,50.3389728
30.5530656,50.4011008
30.5530656,50.3844096
30.5530656,50.3834752
30.5908896,50.3947328
30.6287136,50.4809824
30.4846944,50.536304
30.4846944,50.534224
30.4846944,50.5344736
30.4846944,50.5362432
30.5225184,50.4088704
30.5603424,50.4954208
30.5603424,50.3304704
30.5981664,50.3943136
30.5981664,50.3945952
30.4919712,50.4954048
30.5297952,50.4889344
30.5676192,50.4083328
30.5676192,50.4956096
30.3932672,50.4315104
30.537072,50.4910048
30.574896,50.4953504
30.36272,50.430432
30.36272,50.4304928
30.476192,50.4634976
30.476192,50.4876352
30.476192,50.5069664
30.5821728,50.3954304
30.5821728,50.3954016
30.4834688,50.5475584
30.4834688,50.5059808
30.5894496,50.3947936
30.5212928,50.4077024
30.5591168,50.4951328
30.4907456,50.4891424
30.5285696,50.4887776
30.5663936,50.4062304
30.5663936,50.4957472
30.4223744,50.4770016
30.5358464,50.4906048
30.5736704,50.4953792
30.6114944,50.4225984
30.5431232,50.4173536
30.5809472,50.472112
30.5809472,50.42688
30.5809472,50.3954912
30.3687712,50.456256
30.4065952,50.5034144
30.474752,50.5544192
30.474752,50.5546432
30.5504,50.3549568
30.5504,50.4279872
30.5504,50.35504
30.588224,50.3951072
30.588224,50.4290304
30.4820288,50.5485952
30.663872,50.4030912
30.3076768,50.4521344
30.5576768,50.49512
30.4211488,50.4584544
30.5271296,50.4885792
30.5649536,50.4954272
30.5649536,50.3215904
30.3906016,50.5027552
30.7162496,50.4846272
30.3600544,50.4363968
30.3600544,50.4360928
30.6100544,50.3947104
30.4735264,50.4475776
30.4735264,50.4855648
30.4735264,50.5559744
30.5795072,50.4265984
30.5795072,50.4266208
30.4429792,50.4475616
30.4808032,50.5497088
30.4808032,50.5495264
30.5564512,50.3920736
30.5564512,50.4949568
30.5564512,50.3922048
30.412432,50.4092864
30.450256,50.439248
30.73808,50.3973184
30.601552,50.5277792
30.5331808,50.489968
30.5710048,50.4954112
30.6088288,50.5208512
30.5026336,50.4889376
30.5404576,50.4919936
30.3661056,50.4990336
30.6161056,50.4290176
30.4039296,50.4583936
30.4720864,50.5698304
30.4720864,50.506336
30.5477344,50.4937056
30.5477344,50.4938496
30.5477344,50.49376
30.5855584,50.395232
30.4112064,50.512528
30.5550112,50.3885376
30.5550112,50.4946592
30.5550112,50.388576
30.5550112,50.4947936
30.5550112,50.4946528
30.3806592,50.4946656
30.4563072,50.4810496
30.524464,50.468464
30.4941312,50.4078944
30.600112,50.4631104
30.637936,50.4574656
30.463584,50.451664
30.5695648,50.412208
30.5695648,50.4123648
30.5695648,50.3120896
30.6073888,50.39424
30.5086848,50.4886944
30.5465088,50.4936832
30.3646656,50.5016704
30.6146656,50.4389216
30.6146656,50.267424
30.4781376,50.4490848
30.5159616,50.4885664
30.3037856,50.5459328
30.5537856,50.385632
30.5537856,50.3855072
30.3416096,50.4544448
30.5916096,50.3947424
30.5916096,50.3948896
30.6597664,50.4025088
30.5535712,50.342992
30.5535712,50.494544
30.5535712,50.4944064
30.5535712,50.34192
30.5535712,50.3415552
30.5535712,50.4009088
30.5913952,50.395024
30.4852,50.5412736
30.4852,50.5437632
30.4852,50.5423712
30.4852,50.54288
30.4852,50.5434944
30.4852,50.541536
30.4852,50.542384
30.4852,50.5423264
30.523024,50.4882976
30.560848,50.4001472
30.560848,50.4006336
30.598672,50.4953504
30.386496,50.4990144
30.5303008,50.3874208
30.5303008,50.489152
30.5681248,50.4089408
30.6437728,50.3999488
30.4694208,50.4835968
30.5754016,50.4975168
30.3632256,50.5102144
30.3632256,50.5092576
30.4010496,50.4582624
30.4766976,50.5524928
30.4766976,50.507056
30.5448544,50.493232
30.5826784,50.3951488
30.4083264,50.4588544
30.4839744,50.5220352
30.4839744,50.5303968
30.5899552,50.3950336
30.5290752,50.4886176
30.5290752,50.4888224
30.3168992,50.4528384
30.5668992,50.3162304
30.5668992,50.4956576
30.385056,50.4571872
30.460704,50.3686368
30.498528,50.4889824
30.574176,50.3051296
30.5058048,50.4888576
30.5436288,50.4176224
30.5814528,50.3951616
30.3009056,50.451648
30.5509056,50.3785856
30.5509056,50.4942848
30.5509056,50.3774176
30.5509056,50.3773184
30.5509056,50.4014176
30.3765536,50.4207712
30.6265536,50.4658816
30.4143776,50.4367744
30.5203584,50.4884192
30.5581824,50.49504
30.5581824,50.4949984
30.5581824,50.4951392
30.6338304,50.4313728
30.4216544,50.4770624
30.5276352,50.4883552
30.5654592,50.4048704
30.5654592,50.4049632
30.6032832,50.45896
30.534912,50.4904928
30.534912,50.4442624
30.572736,50.4954208
30.36056,50.4556992
30.474032,50.4476
30.3300128,50.4537376
30.3678368,50.4560768
30.6178368,50.5175136
30.4813088,50.4884192
30.3372896,50.5278976
30.4507616,50.523008
30.4885856,50.401264
30.5264096,50.488176
30.4202144,50.4772064
30.7458624,50.396272
30.5336864,50.2925408
30.5336864,50.3802176
30.5336864,50.4899712
30.5715104,50.4242528
30.6093344,50.492128
30.6093344,50.394448
30.6093344,50.5230816
30.5031392,50.4078336
30.3287872,50.5310784
30.684768,50.47576
30.472592,50.5573696
30.54824,50.341808
30.54824,50.4018144
30.411712,50.4589952
30.4798688,50.4638528
30.5176928,50.4884832
30.5555168,50.3906656
30.5555168,50.4948832
30.5555168,50.3898592
30.5933408,50.4837696
30.6311648,50.39784
30.4189888,50.4772
30.6689888,50.4713792
30.2749696,50.4497536
30.6006176,50.4527392
30.6006176,50.3941792
30.5322464,50.3827328
30.5700704,50.415936
30.5700704,50.4185216
30.3578944,50.4500832
30.6078944,50.4367136
30.4713664,50.562
30.4713664,50.5637792
30.4713664,50.5631232
30.4713664,50.5638656
30.4713664,50.563088
30.4713664,50.563952
30.4713664,50.5623008
30.4713664,50.561904
30.5773472,50.3954304
30.4029952,50.4585696
30.4786432,50.4878656
30.5164672,50.4885472
30.5542912,50.3867904
30.5542912,50.387024
30.5542912,50.3867872
30.5542912,50.3875872
30.5542912,50.3869312
30.5542912,50.3868736
30.5542912,50.3876416
30.5542912,50.3869696
30.5542912,50.3877376
30.698096,50.4102144
30.523744,50.4881664
30.311568,50.5426208
30.561568,50.40056
30.599392,50.4665152
30.4553728,50.3733216
30.5310208,50.4892544
30.5310208,50.4892928
30.5310208,50.4722528
30.5688448,50.4097888
30.5688448,50.4098656
30.4248256,50.4768992
30.4626496,50.372992
30.5761216,50.4256128
30.6139456,50.4839936
30.5077504,50.341712
30.5455744,50.4934048
30.5455744,50.4934336
30.5833984,50.3953568
30.5833984,50.4277664
30.4468704,50.4662368
30.5150272,50.4885216
30.5528512,50.3838208
30.5528512,50.3839072
30.5528512,50.344224
30.5528512,50.38392
30.5528512,50.3830944
30.5906752,50.4916608
30.6284992,50.3973824
30.522304,50.3400128
30.310128,50.5435968
30.597952,50.470544
30.597952,50.3943264
30.4236,50.477008
30.4236,50.4769376
30.5674048,50.4073056
30.5674048,50.4079424
30.6430528,50.429344
30.4308768,50.4569472
30.7187008,50.399648
30.5443488,50.4931072
30.5443488,50.4931104
30.4381536,50.442848
30.4759776,50.3807872
30.4759776,50.5534208
30.5138016,50.4886624
30.6197824,50.4581856
30.5516256,50.3795744
30.5516256,50.4942048
30.5516256,50.4941952
30.5516256,50.4943552
30.4076064,50.5053536
30.4454304,50.4395776
30.4832544,50.4484736
30.5210784,50.40816
30.5589024,50.398032
30.5589024,50.4259552
30.5589024,50.398368
30.4905312,50.489072
30.3161792,50.540192
30.5661792,50.4055392
30.6040032,50.4537888
30.497808,50.4938432
30.497808,50.3492416
30.535632,50.4907264
30.573456,50.3066368
30.36128,50.4814976
30.61128,50.4556992
30.686928,50.4763488
30.5429088,50.4927552
30.3307328,50.453712
30.5807328,50.3954496
30.4063808,50.503136
30.4063808,50.5035616
30.3001856,50.4516576
30.5501856,50.3759904
30.5501856,50.3760384
30.5501856,50.3573984
30.5501856,50.3759296
30.5501856,50.3745536
30.5501856,50.3742944
30.5501856,50.3757984
30.5501856,50.49416
30.5501856,50.376048
30.5880096,50.4649216
30.5880096,50.3948288
30.5880096,50.3948672
30.4514816,50.5031168
30.5574624,50.3946688
30.5574624,50.3954432
30.5952864,50.4139968
30.5952864,50.4774656
30.6331104,50.4323424
30.4209344,50.4587072
30.4587584,50.4460864
30.4587584,50.4818304
30.6025632,50.4954368
30.4660352,50.4228448
30.35984,50.4788864
30.473312,50.5568224
30.473312,50.4868192
30.473312,50.3583488
30.54896,50.4940256
30.336784,50.5282272
30.586784,50.3952064
30.586784,50.3950592
30.4427648,50.4466048
30.4427648,50.4465856
30.5184128,50.4884416
30.5562368,50.4948192
30.5562368,50.3917856
30.5562368,50.3915648
30.5940608,50.3945344
30.4500416,50.4731488
30.3818848,50.4138688
30.5256896,50.4883264
30.5635136,50.4955968
30.6013376,50.4198528
30.6391616,50.3990816
30.4573184,50.4813344
30.5329664,50.3812864
30.5707904,50.495408
30.3586144,50.4458528
30.6086144,50.453696
30.2902432,50.4508032
30.5402432,50.3346144
30.5780672,50.4953536
30.5780672,50.4260512
30.6158912,50.4394688
30.6158912,50.5117792
30.54752,50.4017408
30.54752,50.4018816
30.4793632,50.462688
30.4793632,50.4880064
30.585344,50.39496
30.585344,50.3949632
30.623168,50.4705696
30.48664,50.4889984
30.5547968,50.3880928
30.5547968,50.4947808
30.5547968,50.3881696
30.5547968,50.3889856
30.5547968,50.3879808
30.5926208,50.4857536
30.5926208,50.3948768
30.4182688,50.39784
30.4939168,50.48912
30.5317408,50.4895168
30.5998976,50.3943392
30.3877216,50.499952
30.4255456,50.4768832
30.5011936,50.4892128
30.2890176,50.4508032
30.3268416,50.5340224
30.4706464,50.4841888
30.5462944,50.402032
30.4779232,50.4475584
30.4779232,50.5071616
30.583904,50.4956288
30.583904,50.4277664
30.4777088,50.4877856
30.5533568,50.3853024
30.5533568,50.3852512
30.5533568,50.4010816
30.5533568,50.3423552
30.5911808,50.4299008
30.6290048,50.4490368
30.7046528,50.4008736
30.5228096,50.4880864
30.5606336,50.3281856
30.4241056,50.477008
30.5300864,50.4565856
30.5679104,50.3144832
30.5679104,50.49544
30.5679104,50.3144608
30.3935584,50.4316864
30.4692064,50.483552
30.3251872,50.5349696
30.5751872,50.4955392
30.3630112,50.5113856
30.6130112,50.3949696
30.4764832,50.447696
30.4764832,50.5069856
30.5521312,50.4942848
30.445936,50.4552704
30.48376,50.5248032
30.48376,50.4887136
30.48376,50.5257728
30.48376,50.524064
30.48376,50.5235296
30.48376,50.52416
30.48376,50.516288
30.48376,50.524272
30.48376,50.525776
30.48376,50.504176
30.48376,50.5231136
30.48376,50.5243104
30.521584,50.4883424
30.3775648,50.4568288
30.3775648,50.456704
30.559408,50.3335584
30.597232,50.453456
30.7032128,50.413616
30.5288608,50.488608
30.5666848,50.316288
30.5666848,50.3165632
30.6045088,50.4539456
30.4983136,50.4973056
30.4983136,50.498192
30.5361376,50.490864
30.5739616,50.4249568
30.5739616,50.424992
30.4677664,50.376096
30.5434144,50.4930656
30.5434144,50.4929248
30.5812384,50.3952512
30.5812384,50.3954112
30.5812384,50.395488
30.4068864,50.5041632
30.4068864,50.4348608
30.5506912,50.494256
30.5506912,50.4012288
30.5506912,50.377808
30.5506912,50.3550752
30.5506912,50.3767456
30.5885152,50.3948864
30.520144,50.4883424
30.520144,50.4883296
30.4519872,50.5251872
30.557968,50.396512
30.557968,50.3959264
30.595792,50.4953312
30.383616,50.496928
30.42144,50.4770688
30.5652448,50.4046752
30.497088,50.3948032
30.5043648,50.4888256
30.5421888,50.3388
30.6103456,50.5313824
30.3981696,50.43288
30.4738176,50.5066144
30.5494656,50.4016032
30.5494656,50.3594784
30.5494656,50.3706816
30.5494656,50.3592896
30.5494656,50.3603808
30.5494656,50.3683328
30.5494656,50.3690112
30.6176224,50.4574496
30.4432704,50.505008
30.4810944,50.5676032
30.5567424,50.3930272
30.5567424,50.3927104
30.5567424,50.3935904
30.5567424,50.3929088
30.3445664,50.5237568
30.4883712,50.4890528
30.5261952,50.488192
30.5640192,50.4032512
30.5640192,50.4956576
30.457824,50.4277888
30.3896672,50.5016608
30.533472,50.4740832
30.571296,50.4954176
30.35912,50.4388832
30.4651008,50.4905664
30.5407488,50.4922912
30.5785728,50.3955488
30.4042208,50.458512
30.4420448,50.443664
30.5480256,50.4937376
30.5480256,50.4939232
30.5480256,50.4937184
30.3736736,50.4189984
30.6236736,50.396816
30.5553024,50.4948224
30.5553024,50.389344
30.5553024,50.494704
30.5553024,50.3924224
30.5931264,50.3948416
30.5625792,50.4953504
30.4260512,50.4576576
30.6760512,50.4032512
30.5395232,50.491712
30.433328,50.4566272
30.471152,50.563632
30.471152,50.56448
30.471152,50.4474176
30.5468,50.4018208
30.5468,50.4019456
30.5468,50.4019936
30.4784288,50.5071712
30.5162528,50.4034624
30.5540768,50.386272
30.5540768,50.3871776
30.5540768,50.386624
30.5919008,50.48784
30.6600576,50.469088
30.4857056,50.5417664
30.4857056,50.4889344
30.5991776,50.4330304
30.3870016,50.4574688
30.5308064,50.4891904
30.5308064,50.4561856
30.5686304,50.4093408
30.3942784,50.4318912
30.5380832,50.4913632
30.3259072,50.534512
30.3637312,50.5066304
30.6137312,50.4562976
30.4772032,50.552048
30.54536,50.4019328
30.54536,50.4021312
30.583184,50.4955456
30.696656,50.4792448
30.5526368,50.3835296
30.5526368,50.346032
30.5526368,50.345792
30.5904608,50.4167648
30.5295808,50.4889056
30.3477376,50.5217984
30.5977376,50.470784
30.4612096,50.3721184
30.5368576,50.4910592
30.5368576,50.4909088
30.5746816,50.3956096
30.5441344,50.4930912
30.5441344,50.4932544
30.6501152,50.4008672
30.5819584,50.3954272
30.5819584,50.495536
30.4757632,50.5536032
30.5135872,50.4277408
30.3014112,50.4517216
30.5514112,50.3799136
30.5514112,50.4012288
30.5514112,50.3790624
30.5514112,50.4214112
30.5514112,50.3790432
30.3770592,50.456752
30.695216,50.4788288
30.520864,50.4883232
30.558688,50.3975936
30.384336,50.4570784
30.42216,50.4770912
30.4903168,50.3541056
30.3159648,50.4528128
30.5659648,50.3989632
30.5659648,50.398816
30.6037888,50.4952224
30.4294368,50.4767712
30.5354176,50.4905152
30.5354176,50.49048
30.3988896,50.410144
30.5426944,50.443952
30.4745376,50.5546304
30.4745376,50.5544096
30.5805184,50.3952608
30.4061664,50.5026848
30.4061664,50.5028128
30.4439904,50.4496704
30.4818144,50.549024
30.4818144,50.5490272
30.5196384,50.4884384
30.5196384,50.488448
30.4890912,50.4889408
30.595072,50.4788288
30.382896,50.4963776
30.632896,50.4328256
30.42072,50.4772192
30.534192,50.3090944
30.322016,50.453152
30.572016,50.4243648
30.572016,50.4953984
30.4279968,50.4766272
30.6779968,50.4028352
30.4658208,50.3748128
30.5414688,50.4924992
30.5414688,50.4924384
30.3292928,50.5325408
30.5792928,50.298368
30.5792928,50.3953376
30.6852736,50.4759168
30.4730976,50.5569952
30.5109216,50.4887392
30.5487456,50.4017152
30.5865696,50.3951872
30.4425504,50.446224
30.5181984,50.4885024
30.5560224,50.39136
30.5560224,50.3910336
30.5938464,50.4307648
30.6316704,50.4347488
30.5254752,50.488304
30.5632992,50.42448
30.3889472,50.5009536
30.532752,50.4898304
